Date,Total_Reserves_INR_Cr,Total_Reserves_USD_Mn,FCA_INR_Cr,FCA_USD_Mn,Gold_INR_Cr,Gold_USD_Mn,SDR_INR_Cr,SDR_USD_Mn,IMF_INR_Cr,IMF_USD_Mn
2018-07-06,2793030.0,405810.2,2621350.0,380792.2,144280.0,21039.6,10260.0,1489.2,17140.0,2489.2
2018-07-13,2770170.0,405075.7,2598300.0,380003.1,144800.0,21115.0,10130.0,1481.4,16940.0,2476.2
2018-07-20,2787300.0,405143.4,2615110.0,380049.9,144970.0,21139.9,10190.0,1479.6,17030.0,2474.0
2018-07-27,2775350.0,404192.5,2602790.0,379037.1,145390.0,21201.0,10170.0,1479.9,17000.0,2474.5
2018-08-03,2768580.0,402703.4,2600500.0,378214.7,140960.0,20545.8,10150.0,1475.6,16970.0,2467.3
2018-08-10,2762110.0,400881.1,2593090.0,376265.2,141960.0,20691.4,10110.0,1466.4,16950.0,2458.1
2018-08-17,2810070.0,400847.9,2640370.0,376205.0,142210.0,20727.5,10270.0,1463.0,17220.0,2452.4
2018-08-24,2809760.0,401293.3,2639680.0,376591.6,142460.0,20763.2,10320.0,1471.6,17300.0,2466.9
2018-08-31,2835920.0,400101.9,2664880.0,375986.5,143000.0,20162.3,10480.0,1477.1,17560.0,2476.0
2018-09-07,2867010.0,399282.4,2695100.0,375099.1,143510.0,20234.2,10610.0,1475.6,17790.0,2473.5
2018-09-14,2872390.0,400489.6,2699420.0,376154.6,144550.0,20378.2,10620.0,1478.4,17800.0,2478.4
2018-09-21,2883110.0,401790.3,2709820.0,377412.5,144810.0,20414.1,10640.0,1481.0,17840.0,2482.7
2018-09-28,2903820.0,400525.1,2727650.0,376243.0,147590.0,20343.4,10670.0,1470.6,17910.0,2468.1
2018-10-05,2936270.0,399609.3,2759010.0,375231.4,148360.0,20450.7,10790.0,1466.3,18110.0,2460.9
2018-10-12,2906500.0,394465.5,2728500.0,369999.1,148890.0,20522.1,10870.0,1472.7,18240.0,2471.6
2018-10-19,2886170.0,393523.5,2708460.0,369076.7,148890.0,20522.1,10760.0,1465.4,18060.0,2459.3
2018-10-26,2873360.0,392078.7,2695810.0,367650.5,148890.0,20522.1,10700.0,1458.4,17960.0,2447.7
2018-11-02,2865960.0,393132.5,2681480.0,368138.2,154560.0,20888.6,10680.0,1465.8,19240.0,2639.9
2018-11-09,2860630.0,393011.3,2676340.0,368035.0,154560.0,20888.6,10610.0,1459.4,19120.0,2628.3
2018-11-16,2830230.0,393580.2,2645860.0,368541.0,155090.0,20961.6,10440.0,1453.7,18840.0,2623.9
2018-11-23,2801520.0,392785.2,2617070.0,367699.7,155360.0,20998.2,10370.0,1457.2,18720.0,2630.1
2018-11-30,2742540.0,393718.0,2566790.0,368487.6,147330.0,21150.0,10130.0,1454.7,18290.0,2625.7
2018-12-07,2776520.0,393734.6,2600350.0,368497.3,147330.0,21150.0,10280.0,1457.2,18560.0,2630.1
2018-12-14,2815690.0,393120.7,2638920.0,367865.7,147590.0,21187.2,10400.0,1450.2,18780.0,2617.6
2018-12-21,2753660.0,393287.9,2577150.0,367970.9,147850.0,21224.4,10220.0,1459.1,18440.0,2633.5
2018-12-28,2752310.0,393404.3,2575750.0,368077.2,147850.0,21224.4,10240.0,1462.7,18470.0,2640.0
2019-01-04,2767100.0,396084.6,2587060.0,370292.2,151380.0,21689.9,10220.0,1462.6,18440.0,2639.9
2019-01-11,2798800.0,397351.5,2617250.0,371379.4,152460.0,21844.3,10370.0,1471.6,18720.0,2656.2
2019-01-18,2819100.0,396680.5,2637410.0,370726.4,152460.0,21844.3,10420.0,1465.2,18810.0,2644.6
2019-01-25,2828380.0,398178.4,2646170.0,372149.2,153000.0,21921.3,10410.0,1464.5,18800.0,2643.4
2019-02-01,2845960.0,400241.6,2655470.0,373430.1,161150.0,22686.2,10460.0,1470.7,18880.0,2654.6
2019-02-08,2837820.0,398122.3,2644910.0,370981.5,161150.0,22686.2,10430.0,1462.7,21330.0,2991.9
2019-02-15,2837250.0,398272.5,2643930.0,371070.4,161700.0,22764.4,10370.0,1454.9,21250.0,2982.8
2019-02-22,2842710.0,399217.2,2649290.0,371999.0,161700.0,22764.4,10400.0,1460.2,21320.0,2993.6
2019-03-01,2851910.0,401776.7,2654690.0,374060.6,165550.0,23253.1,10380.0,1463.2,21290.0,2999.8
2019-03-08,2820860.0,402035.5,2623370.0,374227.7,166380.0,23369.5,10200.0,1455.1,20910.0,2983.2
2019-03-15,2812180.0,405638.4,2614690.0,377773.7,166650.0,23408.4,10110.0,1461.0,20730.0,2995.3
2019-03-22,2798140.0,406667.5,2600900.0,378805.0,166650.0,23408.4,10030.0,1460.3,20560.0,2993.8
2019-03-29,2853940.0,411905.0,2656550.0,384053.5,166650.0,23408.4,10080.0,1456.7,20660.0,2986.4
2019-04-05,2863170.0,413781.2,2671790.0,386116.0,160660.0,23225.8,10070.0,1455.5,20650.0,2983.9
2019-04-12,2875800.0,414886.4,2681190.0,386762.4,161190.0,23303.2,10110.0,1458.8,23310.0,3362.0
2019-04-19,2874380.0,414147.2,2679800.0,386033.8,161190.0,23303.2,10100.0,1455.6,23290.0,3354.6
2019-04-26,2933390.0,418515.3,2738590.0,390421.4,161190.0,23303.2,10170.0,1449.7,23440.0,3341.0
2019-05-03,2901470.0,418687.2,2707470.0,390869.7,160780.0,23021.6,10050.0,1451.3,23170.0,3344.6
2019-05-10,2936880.0,420055.3,2742500.0,392227.8,160780.0,23021.6,10170.0,1454.3,23430.0,3351.6
2019-05-17,2932200.0,417998.2,2737880.0,390197.4,160780.0,23021.6,10140.0,1444.5,23400.0,3334.7
2019-05-24,2924080.0,419992.1,2730010.0,392188.5,160780.0,23021.6,10060.0,1445.3,23230.0,3336.7
2019-05-31,2944870.0,421867.8,2751290.0,394134.7,160260.0,22958.7,10070.0,1443.0,23250.0,3331.4
2019-06-07,2936450.0,423553.9,2742970.0,395800.7,160260.0,22958.7,10040.0,1449.1,23180.0,3345.4
2019-06-14,2937570.0,422200.1,2743960.0,394447.2,160260.0,22958.7,10080.0,1449.0,23270.0,3345.2
2019-06-21,2969710.0,426416.0,2775970.0,398649.3,160260.0,22958.7,10120.0,1453.2,23360.0,3354.8
2019-06-28,2949520.0,427678.8,2756050.0,399902.1,160260.0,22958.7,10040.0,1456.2,23170.0,3361.8
2019-07-05,2947130.0,429911.4,2746670.0,400808.9,167500.0,24304.5,9950.0,1451.5,23010.0,3346.5
2019-07-12,2944979.13,428797.6,2744577.0,399697.82,167501.6,24304.48,9958.54,1450.28,22941.99,3345.02
2019-07-19,2963554.93,430376.38,2761770.0,401091.32,167501.6,24304.48,9963.73,1447.03,24319.6,3533.55
2019-07-26,2962027.73,429649.28,2753153.36,399357.31,174623.68,25329.95,9956.6,1444.25,24294.09,3517.77
2019-08-02,2981119.27,428952.05,2771077.0,398724.28,174883.51,25163.6,9970.76,1434.67,25188.0,3629.5
2019-08-09,3045640.0,430571.99,2820547.0,398739.46,189253.0,26754.66,10196.0,1441.39,25644.0,3636.48
2019-08-16,3059903.0,430501.3,2831145.0,398327.1,192691.0,27110.6,10221.0,1438.0,25846.0,3625.6
2019-08-23,3078248.0,429050.71,2849226.0,397128.5,192762.0,26867.35,10285.0,1433.5,25975.0,3621.36
2019-08-30,3063054.77,428604.33,2829979.03,396004.53,196879.56,27549.74,10242.41,1433.24,25953.77,3616.82
2019-09-06,3077688.08,429608.36,2845519.77,397204.82,195940.15,27351.2,10270.25,1433.62,25957.91,3618.72
2019-09-13,3045361.32,428959.61,2817032.74,396795.35,192413.58,27102.57,10167.21,1432.11,25747.79,3629.58
2019-09-20,3045895.08,428571.59,2819215.64,396670.37,190780.01,26843.2,10196.13,1434.62,25703.3,3623.4
2019-09-27,3060999.07,433593.66,2835158.39,401614.64,190216.66,26945.16,10079.76,1427.85,25544.26,3606.01
2019-10-04,3105817.42,437832.8,2877271.27,405611.1,192788.31,27177.51,10136.22,1428.91,25621.62,3615.28
2019-10-11,3124441.69,439711.96,2898264.79,407880.01,190276.81,26778.13,10169.36,1431.16,25730.73,3622.66
2019-10-18,3137626.74,440751.03,2910247.71,408810.98,191214.92,26860.52,10250.02,1439.85,25914.09,3639.68
2019-10-25,3139068.07,442583.08,2911170.93,410453.03,191867.9,27051.92,10219.2,1440.83,25810.04,3637.3
2019-11-01,3161241.83,446098.39,2931324.82,413654.42,193834.66,27353.01,10227.6,1443.27,25854.75,3647.69
2019-11-08,3189825.3,447808.27,2962020.01,415828.33,191682.86,26909.73,10256.03,1439.81,25866.4,3630.4
2019-11-15,3219967.75,448249.39,2991737.65,416471.8,191868.05,26709.44,10308.58,1435.03,26053.47,3633.12
2019-11-22,3219474.26,448596.03,2990716.87,416725.34,192306.72,26795.94,10332.67,1439.75,26118.0,3635.0
2019-11-29,3235892.89,451079.71,3008401.18,419367.1,191164.01,26648.01,10299.45,1435.73,26028.25,3628.87
2019-12-06,3234873.41,453421.79,3005417.63,421258.41,193185.15,27078.06,10281.85,1441.17,25988.78,3644.15
2019-12-13,3219349.65,454491.79,2992223.04,422421.55,191029.0,26968.17,10225.88,1443.62,25871.73,3658.45
2019-12-20,3235017.32,454948.05,3005923.03,422732.36,192925.29,27131.69,10257.18,1442.5,25911.82,3641.5
2019-12-27,3264728.58,457467.69,3032614.07,424935.83,195484.47,27391.67,10281.4,1440.65,26348.64,3699.54
2020-01-03,3311098.65,461156.77,3072705.07,427949.18,201456.22,28057.7,10392.22,1447.37,26545.14,3702.52
2020-01-10,3272431.27,461214.35,3033747.01,427582.19,202155.73,28492.22,10234.64,1442.49,26293.89,3697.45
2020-01-17,3285560.46,462157.38,3045938.04,428448.98,203053.83,28562.04,10277.16,1445.61,26291.43,3700.75
2020-01-24,3328630.66,466692.52,3087772.19,432918.87,204811.55,28715.45,10290.2,1442.73,25756.72,3615.47
2020-01-31,3363144.96,471299.58,3120105.66,437248.02,206919.67,28997.49,10267.46,1438.87,25852.17,3615.2
2020-02-07,3378130.35,473001.07,3136685.92,439186.27,205541.37,28779.09,10258.97,1436.42,25644.09,3599.29
2020-02-14,3398212.16,476092.3,3154503.15,441948.91,207871.34,29122.97,10206.93,1430.0,25630.74,3590.42
2020-02-21,3410237.74,476121.73,3161972.93,441458.49,212455.58,29661.96,10216.17,1426.33,25593.06,3574.95
2020-02-28,3475030.12,481540.31,3217271.79,445823.49,221398.46,30679.6,10331.46,1431.65,26028.41,3605.57
2020-03-06,3592434.94,487237.4,3326272.15,451134.95,228566.53,30999.97,10665.66,1446.56,26930.6,3655.92
2020-03-13,3565980.36,481891.66,3310406.3,447357.64,218050.47,29466.64,10722.47,1449.0,26801.12,3618.38
2020-03-20,3529606.03,469908.69,3283222.02,437102.04,209238.2,27856.3,10581.9,1408.79,26563.91,3541.56
2020-03-27,3557630.04,475561.39,3289068.35,439663.3,231083.92,30889.94,10641.63,1422.51,26836.14,3585.64
2020-04-03,3607075.59,474659.87,3337023.94,439116.19,232160.64,30549.82,10847.7,1427.44,27043.31,3566.42
2020-04-10,3635060.1,476475.1,3359313.27,440338.14,237531.44,31135.58,10862.44,1423.85,27352.95,3577.53
2020-04-17,3662708.53,479567.95,3374843.78,441884.43,249584.69,32679.31,10895.7,1426.63,27384.36,3577.58
2020-04-24,3665785.54,479455.28,3376089.56,441563.64,251551.11,32900.74,10864.56,1420.99,27280.31,3569.91
2020-05-01,3612273.72,481077.57,3328720.01,443315.69,242360.25,32277.3,10704.95,1425.67,30488.51,4058.91
2020-05-08,3666573.87,485312.53,3381303.73,447548.34,243960.71,32290.56,10748.39,1422.65,30561.04,4050.98
2020-05-15,3680675.98,487038.91,3390717.12,448670.17,248680.15,32906.12,10765.54,1424.53,30513.17,4038.09
2020-05-22,3721818.65,490043.61,3430708.42,451705.59,248955.39,32778.81,10876.36,1432.04,31278.48,4127.17
2020-05-29,3731592.37,493479.63,3442185.13,455208.31,247131.85,32681.7,10826.12,1431.69,31449.27,4157.93
2020-06-05,3792013.09,501702.52,3504298.4,463630.27,244532.66,32352.48,10900.33,1442.15,32281.7,4277.62
2020-06-12,3850473.14,507644.16,3555311.64,468736.7,251615.52,33173.31,11026.22,1453.71,32519.76,4280.44
2020-06-19,3852021.37,505565.78,3558465.0,467038.58,250027.97,32815.47,11026.83,1447.24,32501.57,4264.49
2020-06-26,3834322.65,506837.56,3537579.11,467603.45,253609.46,33522.55,10925.56,1444.16,32208.52,4267.4
2020-07-03,3830997.17,513253.86,3532436.15,473262.52,253906.14,34017.39,10805.5,1447.68,33849.38,4526.27
2020-07-10,3883435.81,516362.15,3577102.06,475634.83,261189.5,34729.46,10924.7,1452.62,34219.55,4545.24
2020-07-17,3883220.79,517636.89,3577433.18,476879.82,260631.41,34742.75,10911.75,1454.56,34244.45,4559.76
2020-07-24,3910858.71,522630.18,3595444.2,480481.65,270133.54,36099.63,10952.87,1463.7,34328.1,4585.2
2020-07-31,3998978.55,534567.86,3671792.02,490828.8,281462.74,37624.69,11035.68,1475.2,34688.11,4639.17
2020-08-07,4032657.58,538191.26,3688730.45,492292.83,298107.5,39785.01,11099.1,1481.27,34720.53,4632.15
2020-08-14,4009058.32,535252.06,3681782.51,491549.91,281589.36,37594.62,11081.6,1479.49,34604.85,4628.04
2020-08-21,4023359.53,537547.75,3698667.4,494168.37,278907.04,37263.97,11085.19,1481.06,34699.9,4634.35
2020-08-28,3973733.44,541431.11,3655682.8,498093.54,273025.01,37200.16,10867.89,1480.77,34157.74,4656.64
2020-09-04,3964198.01,542013.02,3644856.41,498362.16,274417.27,37521.14,10841.13,1482.31,34083.2,4647.41
2020-09-11,3982893.38,541659.59,3658363.86,497521.34,279568.06,38020.03,10895.28,1481.71,34066.18,4636.51
2020-09-18,4003182.44,545037.75,3683210.74,501464.39,274992.93,37439.93,10889.12,1482.54,34089.65,4650.89
2020-09-25,3989568.33,542020.66,3679789.39,499941.49,264971.26,35999.38,10835.82,1472.17,33971.86,4607.62
2020-10-02,3990840.29,545638.21,3679212.6,503045.93,266851.56,36485.69,10793.74,1475.79,33982.39,4630.8
2020-10-09,4034266.84,551505.23,3721726.31,508782.87,267714.68,36598.24,10825.56,1479.92,34000.29,4644.2
2020-10-16,4071872.07,555120.27,3757929.64,512322.22,269084.33,36684.53,10855.42,1479.93,34002.68,4633.59
2020-10-23,4126039.91,560532.12,3809473.85,517524.04,271325.07,36860.01,10948.91,1487.43,34292.08,4660.64
2020-10-30,4155180.53,560715.26,3841208.51,518339.04,268700.66,36258.91,10980.15,1481.68,34291.21,4635.63
2020-11-06,4218822.7,568494.05,3894207.76,524742.39,278941.0,37587.15,11045.98,1488.44,34627.96,4676.07
2020-11-13,4274151.13,572771.27,3956961.02,530268.06,271279.89,36353.92,11103.44,1487.96,34806.78,4661.33
2020-11-20,4266199.63,575289.66,3953350.68,533102.66,267074.87,36014.59,11066.95,1492.36,34707.13,4680.05
2020-11-27,4257257.22,574820.84,3951005.72,533454.72,260651.11,35192.45,11068.5,1494.44,34531.89,4679.23
2020-12-04,4275361.27,579345.91,3965740.15,537386.46,263659.22,35727.73,11117.27,1506.47,34844.63,4725.25
2020-12-11,4261092.31,578568.14,3950142.71,536344.18,265222.62,36011.51,11069.87,1503.05,34657.11,4709.4
2020-12-18,4274947.85,581130.65,3955678.62,537726.66,272327.21,37019.59,11141.85,1514.6,35800.17,4869.8
2020-12-25,4272331.93,580840.83,3953336.69,537474.06,270025.68,36711.22,11107.9,1510.17,37861.66,5145.38
2021-01-01,4276975.66,585323.67,3957808.17,541641.68,270554.44,37026.44,11034.9,1510.17,37578.15,5145.38
2021-01-08,4293061.74,586081.51,3968594.06,541791.29,275375.95,37594.24,11100.23,1515.4,37991.5,5180.58
2021-01-15,4269145.22,584242.33,3956894.27,541506.96,263498.76,36060.2,11046.21,1511.69,37705.98,5163.48
2021-01-22,4271528.42,585333.69,3956665.21,542191.64,266058.4,36458.64,11037.82,1512.54,37766.99,5170.87
2021-01-29,4306004.74,590185.22,3992516.36,547217.64,264803.4,36294.18,11005.92,1508.48,37679.06,5164.92
2021-02-05,4258724.75,583945.14,3955296.57,542337.78,255013.88,34966.7,10960.07,1502.81,37454.23,5137.85
2021-02-12,4246989.92,583696.51,3935955.7,540951.23,263584.59,36226.63,11005.23,1512.54,36444.4,5006.11
2021-02-19,4242355.12,583865.27,3938898.06,542105.89,256120.14,35249.51,10958.46,1508.2,36378.46,5001.67
2021-02-26,4294511.04,584554.23,3986597.68,542614.98,260238.57,35421.02,11145.34,1516.99,36529.45,5001.24
2021-03-05,4236665.34,580298.88,3939741.31,539612.97,249807.07,34215.23,10992.53,1505.61,36124.43,4965.07
2021-03-12,4236880.8,582037.41,3938365.82,541022.21,251514.71,34551.14,10928.12,1501.22,36072.17,4962.84
2021-03-19,4222758.89,582270.86,3924756.42,541179.24,251151.52,34630.94,10872.98,1499.26,35977.97,4961.42
2021-03-26,4200667.91,579284.59,3901003.33,537952.93,253127.58,34906.59,10808.03,1490.44,35728.97,4934.63
2021-04-02,4218114.82,576869.31,3922298.26,536437.69,248767.48,34022.97,10866.14,1486.12,36182.94,4922.53
2021-04-09,4343833.01,581213.45,4031672.18,539455.17,263965.09,35319.67,11153.45,1492.38,37042.29,4946.23
2021-04-16,4330087.26,582406.25,4019055.61,540585.1,262843.33,35353.88,11137.61,1498.07,37050.71,4969.2
2021-04-23,4381699.82,584107.25,4063227.02,541646.61,269822.19,35968.52,11287.99,1504.74,37362.62,4987.38
2021-04-30,4355950.99,588020.4,4045136.92,546059.39,262709.18,35463.52,11168.48,1507.65,36936.41,4989.84
2021-05-07,4333342.84,589464.82,4017334.98,546492.92,268165.6,36479.56,11051.53,1503.38,36790.73,4988.96
2021-05-14,4324574.38,590028.22,4008210.64,546869.73,268647.72,36653.59,11035.76,1505.69,36680.26,4999.21
2021-05-21,4318817.21,592893.6,3995491.96,548518.63,275639.9,37841.05,11020.12,1512.89,36665.23,5021.03
2021-05-28,4333464.25,598165.07,4010076.31,553528.55,276061.42,38105.98,10975.02,1514.93,36351.5,5015.61
2021-06-04,4417018.37,605007.54,4094918.62,560890.13,274539.82,37604.33,11049.61,1513.49,36510.32,4999.59
2021-06-11,4442084.59,608081.19,4116134.69,563457.34,278329.93,38100.56,11048.07,1512.37,36571.9,5010.92
2021-06-18,4464016.11,603933.47,4150552.28,561539.56,265576.1,35930.52,11078.35,1498.82,36809.38,4964.57
2021-06-25,4519252.85,608999.19,4201958.45,566239.86,269343.55,36295.71,11119.04,1498.36,36831.81,4965.26
2021-07-02,4559356.36,610012.03,4237769.44,566987.88,271850.02,36371.89,11568.09,1547.74,38168.81,5104.52
2021-07-09,4566920.49,611895.11,4241428.73,568284.94,275820.37,36955.6,11549.64,1547.47,38121.75,5107.1
2021-07-16,4572099.12,612729.65,4243914.0,568748.24,278572.97,37332.96,11554.3,1548.45,38057.85,5100.0
2021-07-23,4549373.29,611148.91,4225411.82,567628.05,274564.62,36884.12,11505.64,1545.63,37891.21,5091.11
2021-07-30,4617302.79,620575.5,4287316.67,576223.58,280086.39,37644.15,11544.55,1551.61,38355.18,5156.16
2021-08-06,4610155.43,621464.2,4285736.87,577731.94,274893.89,37056.63,11502.68,1550.6,38021.99,5125.03
2021-08-13,4599391.93,619364.88,4280123.77,576373.89,269831.12,36336.24,11463.81,1543.75,37973.23,5111.0
2021-08-20,4588474.74,616895.38,4261978.51,573009.08,277055.69,37249.23,11461.27,1540.93,37979.27,5096.14
2021-08-27,4669425.77,633558.18,4212584.04,571600.09,275931.69,37440.81,143027.52,19407.22,37882.52,5110.06
2021-09-03,4690782.86,642453.19,4233398.02,579812.7,278052.61,38082.51,141912.69,19436.58,37419.54,5121.4
2021-09-10,4714297.8,641112.74,4256600.68,578878.89,276989.51,37669.35,142929.72,19437.81,37777.89,5126.69
2021-09-17,4701266.63,639642.44,4248107.52,577986.4,272699.6,37102.79,142838.7,19434.26,37620.81,5118.99
2021-09-24,4709015.57,638645.93,4252508.84,576731.02,275987.59,37429.81,142889.15,19378.82,37629.99,5106.28
2021-10-01,4723969.58,637477.28,4264251.26,575450.76,278316.39,37558.15,142576.31,19240.34,38825.62,5228.03
2021-10-08,4794420.53,639516.13,4325735.96,577000.98,285045.64,38021.65,144454.37,19268.47,39184.56,5225.03
2021-10-15,4824947.0,641007.81,4350293.11,577950.76,290388.67,38579.09,144876.35,19247.3,39388.87,5230.66
2021-10-22,4793166.5,640100.29,4321443.03,577098.06,287853.72,38440.82,144680.47,19321.05,39189.28,5240.36
2021-10-29,4807657.38,642019.14,4331762.64,578461.5,292140.82,39012.34,144553.24,19303.57,39200.68,5241.73
2021-11-05,4772044.12,640874.2,4300701.68,577580.85,288746.26,38778.4,143612.46,19287.04,38983.72,5227.91
2021-11-12,4765158.93,640111.68,4284064.57,575487.17,299550.7,40239.26,142811.64,19184.18,38732.02,5201.07
2021-11-19,4757480.46,640400.81,4276977.49,575712.2,300064.57,40390.87,141969.76,19110.16,38468.64,5187.58
2021-11-26,4776056.5,637687.39,4304118.92,574664.06,290792.55,38825.14,142575.91,19036.01,38569.12,5162.18
2021-12-03,4776853.77,635904.86,4305743.04,573181.22,288595.25,38417.85,143676.81,19126.28,38838.67,5179.51
2021-12-10,4815035.94,635827.76,4338196.0,572860.22,293134.44,38708.5,144560.56,19089.27,39144.94,5169.77
2021-12-17,4835997.03,635667.3,4353227.62,572215.62,298091.69,39183.05,145225.93,19089.41,39451.79,5179.22
2021-12-24,4765329.17,635079.86,4287220.03,571368.8,295562.27,39390.34,143418.19,19113.71,39128.68,5207.01
2021-12-31,4707812.22,633614.31,4234326.83,569889.04,292779.16,39404.52,142016.59,19113.71,38689.64,5207.04
2022-01-07,4702359.85,632735.84,4231612.73,569391.95,290171.2,39044.49,141929.73,19097.6,38646.19,5201.8
2022-01-14,4707358.98,634964.92,4231207.49,570736.65,294839.0,39770.07,142490.98,19220.24,38821.51,5237.96
2022-01-21,4719835.1,634286.56,4238297.08,569581.67,300149.3,40336.85,142511.0,19151.95,38877.72,5216.09
2022-01-28,4727298.28,629755.15,4249350.38,566077.36,296461.3,39493.1,142706.19,19010.61,38780.41,5174.08
2022-02-04,4720098.85,631952.95,4244870.75,568328.84,293404.78,39282.8,142719.24,19108.11,39104.08,5233.2
2022-02-11,4752438.0,630189.75,4265108.64,565564.51,303426.96,40235.21,144590.0,19173.01,39312.4,5217.02
2022-02-18,4725881.45,632951.9,4233784.38,567060.13,309913.71,41508.89,143068.97,19162.22,39114.39,5220.66
2022-02-25,4755725.95,631526.67,4253493.5,564832.46,319800.07,42467.08,143381.41,19039.99,39050.97,5187.14
2022-03-04,4812292.11,631920.32,4306234.92,565466.27,322283.51,42320.14,144544.22,18980.59,39229.46,5153.32
2022-03-11,4765008.91,622274.65,4245012.98,554358.72,335721.32,43842.04,144938.48,18927.6,39336.13,5146.29
2022-03-18,4699320.94,619677.95,4198615.44,553655.79,318585.75,42010.72,143063.04,18865.19,39056.71,5146.25
2022-03-25,4707396.24,617647.83,4195294.27,550453.75,329561.68,43240.94,143446.23,18821.21,39094.06,5131.93
2022-04-01,4592504.47,606475.33,4087017.01,539726.87,323596.28,42733.76,142959.87,18879.12,38931.31,5135.58
2022-04-08,4583924.94,604004.34,4080361.39,537645.2,322692.04,42519.23,142212.09,18738.45,38659.42,5101.46
2022-04-15,4598530.6,603693.72,4088714.58,536768.31,328649.25,43145.22,142400.02,18694.34,38766.75,5085.85
2022-04-22,4592397.64,600422.86,4083917.34,533933.34,327120.29,42767.87,142737.42,18661.56,38622.59,5060.09
2022-04-29,4568295.0,597727.87,4072243.26,532822.94,317972.42,41604.34,139856.96,18299.25,38222.36,5001.34
2022-05-06,4582333.59,595954.31,4081847.99,530855.4,320940.26,41739.15,141247.19,18369.58,38298.15,4990.18
2022-05-13,4596385.14,593278.77,4102732.23,529553.58,314317.94,40570.08,141036.81,18204.1,38298.16,4951.01
2022-05-20,4638067.07,597509.2,4140278.02,533378.08,316884.55,40823.17,142098.88,18306.12,38805.62,5001.83
2022-05-27,4665848.25,601362.87,4166344.19,536987.9,317465.95,40917.26,143057.95,18438.32,38980.16,5019.39
2022-06-03,4664692.56,601057.22,4165848.44,536779.41,316975.9,40843.09,142877.08,18410.05,38991.14,5024.67
2022-06-10,4644597.72,596458.16,4144577.8,532243.95,318035.74,40841.99,143183.17,18387.51,38801.01,4984.71
2022-06-17,4611924.67,590588.12,4114438.85,526881.53,316922.22,40584.02,141772.57,18154.93,38791.03,4967.64
2022-06-24,4647772.68,593322.58,4145595.41,529215.71,320594.15,40926.2,142649.37,18210.24,38933.75,4970.43
2022-07-01,4643704.75,588314.23,4141860.96,524744.52,319054.82,40421.99,143129.45,18133.49,39659.52,5014.23
2022-07-08,4600702.54,580252.25,4107837.0,518088.66,310699.09,39185.99,142813.61,18011.94,39352.84,4965.66
2022-07-15,4575189.95,572711.71,4086690.4,511562.09,306415.28,38356.33,142650.61,17856.66,39433.66,4936.63
2022-07-22,4568802.69,571559.89,4077817.42,510135.92,307766.01,38501.6,143587.1,17962.78,39632.16,4959.59
2022-07-29,4549651.95,573874.7,4053160.01,511257.18,314273.7,39641.83,142583.45,17985.18,39634.79,4990.51
2022-08-05,4542615.15,572977.61,4040594.06,509646.43,319612.86,40313.27,142952.25,18030.79,39455.98,4987.12
2022-08-12,4545959.19,570740.1,4038199.72,506994.32,323525.27,40618.47,144430.73,18133.22,39803.47,4994.09
2022-08-19,4499644.71,564053.15,3998377.45,501215.63,318410.34,39914.25,143492.52,17987.47,39364.4,4935.8
2022-08-26,4480680.67,561045.77,3982307.45,498644.85,316599.0,39642.96,142411.31,17832.04,39362.91,4925.92
2022-09-02,4413658.68,553105.18,3926993.79,492117.44,305653.74,38303.48,141897.02,17782.05,39114.13,4902.21
2022-09-09,4384379.94,550871.31,3896689.9,489598.49,307563.45,38643.72,141022.01,17718.67,39104.58,4910.43
2022-09-16,4351016.84,545652.49,3866548.63,484900.58,304490.74,38185.92,141029.9,17686.44,38947.57,4879.55
2022-09-23,4352850.15,537518.17,3864517.66,477212.29,306807.01,37886.25,142475.72,17593.7,39049.76,4825.93
2022-09-30,4333987.3,532663.72,3846882.38,472806.62,305963.66,37604.91,141786.87,17426.52,39354.39,4825.67
2022-10-07,4386935.89,532868.05,3881646.23,471495.86,320699.69,38954.75,144744.44,17581.82,39845.53,4835.62
2022-10-14,4351816.09,528366.92,3860106.53,468668.27,308472.38,37452.65,143584.6,17433.08,39652.58,4812.92
2022-10-21,4337086.91,524519.77,3845481.46,465074.95,307637.95,37205.93,144204.48,17440.18,39763.02,4798.71
2022-10-28,4379714.95,531080.81,3883007.35,470847.34,311419.26,37762.21,145348.26,17624.7,39940.08,4846.56
2022-11-04,4370134.62,529994.26,3881411.0,470727.41,305554.91,37056.9,143390.7,17390.05,39778.01,4819.9
2022-11-11,4401782.56,544714.87,3899323.91,482527.49,320785.81,39696.11,141866.13,17555.43,39806.71,4935.84
2022-11-18,4470990.39,547252.3,3956579.46,484287.97,326887.24,40011.22,146291.11,17906.13,41232.58,5046.98
2022-11-25,4494372.55,550142.02,3980972.92,487289.25,326282.04,39938.41,146083.28,17881.26,41034.31,5033.1
2022-12-02,4563181.85,561161.6,4041370.42,496983.5,333605.52,41024.81,146739.96,18045.2,41465.95,5108.09
2022-12-09,4640801.77,564069.96,4114729.38,500124.5,335094.46,40729.03,148965.49,18106.0,42012.44,5110.43
2022-12-16,4669753.21,563498.55,4140447.59,499624.42,336281.99,40578.87,150669.29,18181.14,42354.34,5114.12
2022-12-23,4663729.67,562807.65,4130758.1,498490.09,339491.8,40969.07,150728.93,18189.61,42750.84,5158.88
2022-12-30,4656002.25,562851.39,4121067.42,498188.17,341826.66,41322.79,150399.78,18181.55,42708.39,5158.88
